,unsmoothed,unsmoothed,unsmoothed,smoothed,smoothed,smoothed
,pixel_count,ratio,% total,pixel_count,ratio,% total
cluster,,,,,,
0,99842,0.0637743923860624,6.37743923860624,377515,0.2411388968733033,24.11388968733033
1,533916,0.3410405288876114,34.10405288876114,252211,0.16110057168407269,16.11005716840727
2,225753,0.14420044073967614,14.420044073967613,119228,0.07615726102647633,7.615726102647632
3,24987,0.015960525055092458,1.5960525055092458,160972,0.10282137268052761,10.282137268052761
4,37486,0.02394430072498483,2.394430072498483,26806,0.017122417041934145,1.7122417041934144
5,172977,0.11048960429242119,11.048960429242118,457817,0.2924320526332599,29.24320526332599
6,470589,0.3005902079141516,30.059020791415158,171001,0.10922742806042605,10.922742806042605
