,unsmoothed,unsmoothed,unsmoothed,smoothed,smoothed,smoothed
,pixel_count,ratio,% total,pixel_count,ratio,% total
cluster,,,,,,
0,28993,0.01851937018939031,1.851937018939031,107923,0.06893615662227333,6.893615662227333
1,334557,0.21369933889048578,21.36993388904858,91843,0.058665005908466676,5.866500590846668
2,219100,0.13995081600715403,13.995081600715404,222656,0.14222222222222222,14.222222222222221
3,58903,0.03762447702085529,3.762447702085529,161134,0.10292485069145028,10.292485069145028
4,166210,0.10616716170036089,10.616716170036089,13720,0.008763693270735524,0.8763693270735524
5,216736,0.13844080355146754,13.844080355146755,409117,0.26132477404107185,26.132477404107185
6,488816,0.31223276164926067,31.223276164926066,388558,0.24819264795119925,24.819264795119924
7,52235,0.03336527099102552,3.336527099102552,170599,0.10897064929258088,10.897064929258088
