,unsmoothed,unsmoothed,unsmoothed,smoothed,smoothed,smoothed
,pixel_count,ratio,% total,pixel_count,ratio,% total
cluster,,,,,,
0,157786,0.10078630513238158,10.078630513238158,166632,0.10643671553128294,10.643671553128293
1,174499,0.1114617865925713,11.14617865925713,125295,0.08003257641084603,8.003257641084604
2,47859,0.0305700871898055,3.05700871898055,132330,0.08452620484813644,8.452620484813645
3,414189,0.2645645300373671,26.45645300373671,215350,0.13755549168024017,13.755549168024018
4,474929,0.30336239660183323,30.336239660183324,66793,0.04266423940468206,4.266423940468206
5,218415,0.1395132700967711,13.951327009677112,15276,0.009757593178116317,0.9757593178116317
6,26840,0.01714413464916483,1.714413464916483,532074,0.3398639455782313,33.98639455782313
7,51033,0.0325974897001054,3.2597489700105395,311800,0.19916323336846475,19.916323336846474
